Cluster	cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
1	1	GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX	GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX	12/66	95/1958	4.74202689891728e-05	0.0242001439408079	0.0225454261334488	COL11A1/S100A4/SERPING1/DCN/MMP2/MFAP4/VIT/ABI3BP/COL8A1/LOX/CTHRC1/TNC	12
4	4	REACTOME_SEPARATION_OF_SISTER_CHROMATIDS	REACTOME_SEPARATION_OF_SISTER_CHROMATIDS	2/12	16/1958	0.00394093907749944	0.0253697953114027	0.0209146328235716	RPS27/PTTG1	2
5	5	REACTOME_SARS_COV_2_INFECTION	REACTOME_SARS_COV_2_INFECTION	4/22	45/1958	0.00131731856550163	0.0261205452702323	0.0240881109120298	SNRPE/STT3A/RPS15A/RPS10	4
3	3	WP_MRNA_PROCESSING	WP_MRNA_PROCESSING	4/61	11/1958	0.000239164595960133	0.0269063897730108	0.0235963884090937	PCBP2/SNRPN/CLK1/SNRPG	4
3	3	GOBP_REGULATION_OF_PEPTIDASE_ACTIVITY	GOBP_REGULATION_OF_PEPTIDASE_ACTIVITY	8/61	56/1958	0.000244011999150642	0.0269063897730108	0.0235963884090937	ECM1/IFI16/CRYAB/CD44/LGALS9/PSENEN/SERPINE2/TNFSF10	8
4	4	REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE	REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE	2/12	17/1958	0.00445118528406263	0.0274065392780912	0.02259370637131	RPS27/PTTG1	2
4	4	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	2/12	17/1958	0.00445118528406263	0.0274065392780912	0.02259370637131	PCBP2/SNRPG	2
4	4	REACTOME_DEVELOPMENTAL_BIOLOGY	REACTOME_DEVELOPMENTAL_BIOLOGY	4/12	120/1958	0.00452340939541311	0.0274065392780912	0.02259370637131	RPS27/RPL26/RPL34/RPS10	4
3	3	GOCC_CYTOSOLIC_RIBOSOME	GOCC_CYTOSOLIC_RIBOSOME	5/61	20/1958	0.000269154040820979	0.0278237989698687	0.024400938700744	RPS27/RPL41/RPL31/APOD/RPL37	5
1	1	HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	8/66	44/1958	7.33357302982459e-05	0.0280692507716536	0.0261499775142429	S100A4/SLC2A3/DCN/DTNA/TMEM45A/BHLHE40/LOX/IL6	8
5	5	GOBP_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS	GOBP_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS	6/22	119/1958	0.00148327394975672	0.0285942255869767	0.0263693146623417	STT3A/RPL41/RPS15A/RPL26/RPL37A/RPS10	6
3	3	GOBP_REGULATION_OF_ENDOPEPTIDASE_ACTIVITY	GOBP_REGULATION_OF_ENDOPEPTIDASE_ACTIVITY	7/61	44/1958	0.000311464031692496	0.0289788757278913	0.0254139188907492	IFI16/CRYAB/CD44/LGALS9/PSENEN/SERPINE2/TNFSF10	7
3	3	GOBP_IMMUNE_RESPONSE	GOBP_IMMUNE_RESPONSE	15/61	184/1958	0.000323763241563768	0.0289788757278913	0.0254139188907492	ECM1/IFI16/CXCL12/PCBP2/STAT2/IL32/LGALS9/MILR1/IL1RL1/APOL1/TNFSF10/HMGB2/IL6/ENPP2/LY96	15
3	3	GOBP_LYMPHOCYTE_MIGRATION	GOBP_LYMPHOCYTE_MIGRATION	4/61	12/1958	0.000350409621860838	0.0289788757278913	0.0254139188907492	ECM1/CXCL12/CKLF/APOD	4
3	3	GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION	GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION	4/61	12/1958	0.000350409621860838	0.0289788757278913	0.0254139188907492	ECM1/CXCL12/LGALS9/APOD	4
